30039754	POG0010
134288718	POG0010
238821382	POG0010
301335117	POG0011
18071300	POG0011
23455832	POG0011
301335118	POG0012
30039756	POG0012
238821383	POG0012
301335119	POG0013
17530550	POG0013
331267966	POG0013
354804974	POG0013
9635477	POG0013
9635486	POG0013
18071302	POG0013
23455835	POG0013
30039744	POG0013
49248528	POG0013
49248537	POG0013
52221122	POG0013
70727679	POG0013
118430713	POG0013
238821373	POG0013
332672296	POG0013
332672300	POG0013
327198637	POG0013
301335120	POG0014
33578267	POG0014
9635468	POG0014
9635479	POG0014
18071303	POG0014
23455836	POG0014
30039745	POG0014
49248522	POG0014
49248531	POG0014
52221123	POG0014
238821374	POG0014
301335121	POG0015
17530551	POG0015
23455838	POG0015
30039747	POG0015
49248524	POG0015
49248533	POG0015
238821376	POG0015
315518914	POG0016
311875206	POG0016
311875327	POG0016
125999965	POG0016
9633991	POG0016
17570787	POG0016
82793111	POG0016
189427194	POG0016
194100253	POG0016
194100416	POG0016
212671383	POG0016
281416279	POG0016
281416166	POG0016
325171273	POG0016
326536104	POG0016
315518922	POG0017
9633998	POG0017
17570793	POG0017
315518928	POG0018
340545287	POG0018
291290417	POG0018
343177533	POG0018
339791397	POG0018
228861131	POG0018
228861512	POG0018
330858717	POG0018
294338004	POG0018
294338198	POG0018
311875230	POG0018
311875351	POG0018
125999989	POG0018
308071857	POG0018
343178501	POG0018
356649766	POG0018
310660250	POG0018
269975294	POG0018
312262668	POG0018
294663789	POG0018
149408362	POG0018
197261375	POG0018
197261467	POG0018
218148589	POG0018
218457851	POG0018
219523919	POG0018
294998931	POG0018
339892298	POG0018
326804374	POG0018
299780561	POG0018
9632609	POG0018
323145926	POG0018
323146112	POG0018
312062858	POG0018
312436351	POG0018
119637753	POG0018
194100473	POG0018
323512037	POG0018
323512182	POG0018
323512133	POG0018
323512353	POG0018
323512805	POG0018
323513033	POG0018
323513258	POG0018
323513485	POG0018
323513716	POG0018
323513947	POG0018
323514175	POG0018
325171183	POG0018
339507744	POG0018
219681337	POG0018
327198466	POG0018
339507869	POG0018
339507916	POG0018
345450718	POG0018
355398410	POG0018
345650838	POG0018
344055579	POG0018
351518481	POG0018
9634001	POG0018
9627435	POG0018
9630242	POG0018
17570796	POG0018
29366706	POG0018
30387458	POG0018
31711667	POG0018
32128443	POG0018
32453693	POG0018
33300828	POG0018
158345042	POG0018
167600462	POG0018
195546660	POG0018
195546722	POG0018
225626342	POG0018
33620630	POG0018
157311514	POG0018
238695098	POG0018
34419292	POG0018
37651671	POG0018
66391992	POG0018
38640183	POG0018
38707859	POG0018
66391546	POG0018
66392078	POG0018
68299729	POG0018
77118174	POG0018
83571749	POG0018
84662623	POG0018
108862009	POG0018
109290166	POG0018
116326419	POG0018
148727208	POG0018
158345161	POG0018
161622486	POG0018
238695352	POG0018
161617957	POG0018
189427204	POG0018
194100260	POG0018
194172942	POG0018
194100317	POG0018
194100424	POG0018
194100367	POG0018
194473809	POG0018
197935878	POG0018
209972981	POG0018
212671391	POG0018
238801829	POG0018
281306674	POG0018
281416286	POG0018
281416169	POG0018
282599215	POG0018
282599138	POG0018
294661502	POG0018
299779147	POG0018
304373642	POG0018
308814562	POG0018
310722269	POG0018
310722512	POG0018
311992697	POG0018
311992952	POG0018
311993193	POG0018
311993477	POG0018
314121776	POG0018
325171262	POG0018
325171279	POG0018
326424968	POG0018
326536109	POG0018
326536339	POG0018
326536465	POG0018
326536918	POG0018
326633047	POG0018
327198162	POG0018
326804543	POG0018
332672373	POG0018
333798354	POG0018
338826818	POG0018
345461150	POG0018
315518929	POG0019
194021543	POG0019
311875209	POG0019
311875330	POG0019
125999968	POG0019
308071873	POG0019
310005637	POG0019
GU071104-ORF5	POG0019
310005846	POG0019
312062870	POG0019
312436348	POG0019
119637750	POG0019
194100470	POG0019
323512036	POG0019
323512132	POG0019
323512181	POG0019
339507815	POG0019
339507905	POG0019
339507913	POG0019
9633997	POG0019
9627432	POG0019
17570792	POG0019
18640475	POG0019
29366702	POG0019
30387455	POG0019
31711650	POG0019
32128444	POG0019
33300837	POG0019
158345053	POG0019
167600472	POG0019
195546670	POG0019
195546732	POG0019
225626353	POG0019
61806414	POG0019
68299728	POG0019
77118172	POG0019
83571724	POG0019
84662626	POG0019
108862033	POG0019
148724458	POG0019
148727210	POG0019
158345171	POG0019
161617916	POG0019
189427200	POG0019
194100256	POG0019
194100311	POG0019
194100420	POG0019
194100364	POG0019
269838910	POG0019
197935879	POG0019
212671387	POG0019
229604949	POG0019
238695622	POG0019
281306683	POG0019
281416282	POG0019
282554612	POG0019
281416168	POG0019
325171278	POG0019
326424965	POG0019
326536115	POG0019
326536914	POG0019
326633044	POG0019
338827175	POG0019
338826814	POG0019
315518934	POG0020
291290363	POG0020
343177481	POG0020
116326366	POG0020
228861079	POG0020
228861459	POG0020
330858664	POG0020
269975316	POG0020
312262603	POG0020
299780498	POG0020
9632583	POG0020
312062869	POG0020
323512039	POG0020
339507760	POG0020
219681353	POG0020
327198482	POG0020
345450774	POG0020
355398420	POG0020
339791345	POG0020
344055593	POG0020
351518497	POG0020
9631161	POG0020
29366771	POG0020
29366707	POG0020
29366708	POG0020
32453640	POG0020
33620686	POG0020
157311429	POG0020
238695009	POG0020
34419558	POG0020
37651614	POG0020
66391935	POG0020
38640118	POG0020
38707866	POG0020
46401780	POG0020
48697079	POG0020
66391649	POG0020
82793112	POG0020
147917328	POG0020
109290109	POG0020
118197680	POG0020
343960440	POG0020
157265322	POG0020
157265438	POG0020
161622579	POG0020
238695296	POG0020
299779092	POG0020
182682845	POG0020
195546581	POG0020
238801839	POG0020
254729520	POG0020
281416171	POG0020
282599233	POG0020
282599168	POG0020
294661572	POG0020
298103508	POG0020
304373738	POG0020
308814508	POG0020
310722337	POG0020
310722788	POG0020
311992649	POG0020
311992903	POG0020
311993141	POG0020
311993427	POG0020
314121721	POG0020
325171282	POG0020
326424971	POG0020
326536289	POG0020
326536528	POG0020
326536920	POG0020
326632936	POG0020
326804559	POG0020
315518936	POG0021
312436357	POG0021
119637757	POG0021
194100479	POG0021
323512055	POG0021
323512153	POG0021
323512201	POG0021
339507921	POG0021
9634008	POG0021
9627442	POG0021
17570802	POG0021
29366711	POG0021
30387465	POG0021
68299735	POG0021
77118180	POG0021
148724464	POG0021
167600410	POG0021
189427210	POG0021
194100266	POG0021
194100323	POG0021
194100429	POG0021
194100374	POG0021
194473816	POG0021
212671396	POG0021
281416291	POG0021
281416189	POG0021
325171302	POG0021
326424975	POG0021
326536116	POG0021
326536923	POG0021
326633053	POG0021
338826822	POG0021
315518937	POG0022
310005635	POG0022
310005712	POG0022
310005801	POG0022
310005848	POG0022
312262588	POG0022
312436358	POG0022
119637758	POG0022
194100480	POG0022
323512056	POG0022
323512202	POG0022
323512352	POG0022
339507922	POG0022
9634009	POG0022
9627444	POG0022
9964626	POG0022
17570803	POG0022
18640485	POG0022
29366712	POG0022
30387466	POG0022
61806416	POG0022
68299736	POG0022
77118181	POG0022
115304355	POG0022
148724465	POG0022
189427211	POG0022
194100267	POG0022
194100324	POG0022
194100430	POG0022
194100375	POG0022
194473817	POG0022
212671397	POG0022
281416292	POG0022
281416190	POG0022
310722488	POG0022
325171261	POG0022
325171303	POG0022
326424976	POG0022
326536119	POG0022
326536924	POG0022
326633054	POG0022
338826823	POG0022
345461136	POG0022
315518938	POG0023
312436359	POG0023
119637759	POG0023
194100481	POG0023
323512057	POG0023
339507923	POG0023
333973952	POG0023
9634010	POG0023
9627445	POG0023
17570804	POG0023
18071248	POG0023
29366713	POG0023
30387468	POG0023
68299737	POG0023
77118183	POG0023
160700618	POG0023
189427212	POG0023
194100268	POG0023
194100326	POG0023
194100431	POG0023
194100376	POG0023
194473818	POG0023
212671398	POG0023
281416293	POG0023
281416191	POG0023
325171304	POG0023
326424977	POG0023
326536118	POG0023
326536925	POG0023
326633055	POG0023
338826824	POG0023
315518939	POG0024
62362382	POG0024
197935899	POG0024
315518940	POG0025
340545256	POG0025
AB609718-ORF044	POG0025
158079341	POG0025
33323572	POG0025
21914463	POG0025
9635520	POG0025
291290254	POG0025
148566145	POG0025
66732756	POG0025
182627931	POG0025
209407396	POG0025
294338096	POG0025
294338294	POG0025
311875212-2	POG0025
311875333-2	POG0025
125999971-2	POG0025
308071861	POG0025
343178340	POG0025
356649896	POG0025
255928072	POG0025
339754400	POG0025
339754921	POG0025
339781128	POG0025
339780810	POG0025
343171037	POG0025
343171604	POG0025
345286767	POG0025
354998363	POG0025
354463355	POG0025
354463585	POG0025
354463819	POG0025
29566678	POG0025
109393378	POG0025
203459039	POG0025
203460684	POG0025
204305823	POG0025
203457514	POG0025
281416105	POG0025
255928402	POG0025
339782658	POG0025
339783213	POG0025
339784438	POG0025
339752426	POG0025
339752568	POG0025
342315351	POG0025
342315494	POG0025
343171286	POG0025
29565960	POG0025
109302835	POG0025
194303376	POG0025
194303134	POG0025
310660154-2	POG0025
310005688	POG0025
GU071104-ORF4	POG0025
GU071107-ORF4	POG0025
269975276	POG0025
282721344	POG0025
284794835	POG0025
312262436	POG0025
294478956	POG0025
331066707-2	POG0025
339892356-2	POG0025
326804438-2	POG0025
299780394	POG0025
9632635	POG0025
302858577	POG0025
333495775	POG0025
342239805	POG0025
343197922	POG0025
354998578	POG0025
282598668	POG0025
323145814	POG0025
323146000	POG0025
309386943	POG0025
308097744	POG0025
323126209	POG0025
343177376	POG0025
228860972	POG0025
339461719	POG0025
312062857	POG0025
356927443	POG0025
312436361-2	POG0025
312436362	POG0025
119637761	POG0025
194100484	POG0025
323512045	POG0025
323512142	POG0025
323512190	POG0025
323512342	POG0025
323512646-2	POG0025
323512874-2	POG0025
323513102-2	POG0025
323513329-2	POG0025
323513556-2	POG0025
323513789-2	POG0025
323514017-2	POG0025
325171023-2	POG0025
339507761-2	POG0025
219681354-2	POG0025
327198483-2	POG0025
339507863	POG0025
339507924	POG0025
339507925	POG0025
345450612	POG0025
339754528	POG0025
342239892	POG0025
339755056	POG0025
339755154	POG0025
339755448	POG0025
339781899	POG0025
29566083	POG0025
340396749	POG0025
339781267	POG0025
339781510	POG0025
339781597	POG0025
339781772	POG0025
343411863	POG0025
339782790	POG0025
339753339	POG0025
339783547	POG0025
339783643	POG0025
339784074	POG0025
339784279	POG0025
339784658	POG0025
339784852	POG0025
339751933	POG0025
339752015	POG0025
339752333	POG0025
354549047	POG0025
351000321	POG0025
339752923	POG0025
339753426	POG0025
339753517	POG0025
355398415	POG0025
339753613	POG0025
339753711	POG0025
339791246	POG0025
342240162	POG0025
342221107	POG0025
342221204	POG0025
342221299	POG0025
344055503	POG0025
344055588	POG0025
351518492	POG0025
347449444	POG0025
347450271	POG0025
192823964	POG0025
347450360	POG0025
347450475	POG0025
354996812	POG0025
354996915	POG0025
354997010	POG0025
354997441	POG0025
354998671	POG0025
354998980	POG0025
354463934	POG0025
354464544	POG0025
9634013-2	POG0025
9634014	POG0025
9625495	POG0025
9627447	POG0025
9627449	POG0025
9630255	POG0025
9630463	POG0025
9630711	POG0025
9634151	POG0025
9634201	POG0025
9635662	POG0025
9964622	POG0025
12657911	POG0025
13559848	POG0025
17570806	POG0025
17570807	POG0025
18249883	POG0025
18640487-2	POG0025
20065998	POG0025
21234368	POG0025
22855127	POG0025
22855128	POG0025
24371561	POG0025
27476015	POG0025
28876155	POG0025
29028579	POG0025
29366716-2	POG0025
30044009	POG0025
30387470	POG0025
31544016	POG0025
31711652-2	POG0025
32128453	POG0025
302861181	POG0025
302393143	POG0025
62199838	POG0025
33300826	POG0025
158345040	POG0025
167600460	POG0025
195546658	POG0025
195546720	POG0025
225626340	POG0025
33620613	POG0025
157311323	POG0025
238694901	POG0025
34419245	POG0025
37651513	POG0025
66391835	POG0025
38639936	POG0025
158267603-2	POG0025
41057321	POG0025
46358676	POG0025
46401697	POG0025
46401855	POG0025
48696459	POG0025
50058549	POG0025
56693124	POG0025
58532947	POG0025
61806417-2	POG0025
61806058	POG0025
61806351	POG0025
62362274	POG0025
66391269	POG0025
66391486	POG0025
66395515	POG0025
66395817	POG0025
66395893	POG0025
66396049	POG0025
66396199	POG0025
66394680	POG0025
66394964	POG0025
82793115	POG0025
77118185	POG0025
78000024	POG0025
82701009	POG0025
83571727-2	POG0025
84662634	POG0025
148912819	POG0025
149408170	POG0025
108862034-2	POG0025
109392521	POG0025
109521517	POG0025
109290017	POG0025
113200684	POG0025
115304350	POG0025
116222060	POG0025
116326260	POG0025
118197634	POG0025
343960395	POG0025
119637760	POG0025
194100483	POG0025
119953725	POG0025
119967883	POG0025
148724467	POG0025
148727116	POG0025
330858384	POG0025
330858431	POG0025
148727217	POG0025
148747808-1	POG0025
148747767	POG0025
156564163	POG0025
157265340	POG0025
157265456	POG0025
157325068	POG0025
157786454	POG0025
157786537	POG0025
158345157	POG0025
161622536	POG0025
238695191	POG0025
161617950	POG0025
162290126	POG0025
167583630-2	POG0025
167600397	POG0025
182682932	POG0025
189427214	POG0025
189427215	POG0025
189426926	POG0025
192824060	POG0025
192824146	POG0025
192823874	POG0025
192824241	POG0025
194100271	POG0025
194173083-2	POG0025
194100328	POG0025
194100433-2	POG0025
194100434	POG0025
194100378	POG0025
194100379	POG0025
194473820	POG0025
197935870	POG0025
203463420	POG0025
203454750	POG0025
209427754	POG0025
209447150	POG0025
209972936	POG0025
212671399	POG0025
215401189	POG0025
216906005	POG0025
219681221	POG0025
221328670	POG0025
226377768	POG0025
228861353	POG0025
229604935	POG0025
238695634	POG0025
238801841-2	POG0025
254729570	POG0025
255033728	POG0025
255252730	POG0025
255928991	POG0025
257136378	POG0025
281306672	POG0025
281416294-2	POG0025
294661415	POG0025
281416177	POG0025
282599228	POG0025
282599173	POG0025
294661451	POG0025
299778992	POG0025
304360702	POG0025
304361012	POG0025
304373589	POG0025
308814393	POG0025
310722441	POG0025
310722607	POG0025
311992565	POG0025
311992824	POG0025
311993028	POG0025
311993351	POG0025
314121608	POG0025
318065930	POG0025
325171248	POG0025
325171290	POG0025
326424980	POG0025
326536124	POG0025
326536407	POG0025
326536422	POG0025
327197750	POG0025
326536927	POG0025
326633004	POG0025
326633056	POG0025
326633057	POG0025
327198219	POG0025
327198381	POG0025
326781908	POG0025
326782180	POG0025
326782440	POG0025
326782554	POG0025
326782915	POG0025
326783129	POG0025
326783273	POG0025
326783498	POG0025
326783849	POG0025
326784134	POG0025
326784271	POG0025
326784500	POG0025
327198610	POG0025
326804554	POG0025
330858566	POG0025
332672356	POG0025
333798298	POG0025
338827082	POG0025
338827160	POG0025
338826825-2	POG0025
345461191-2	POG0025
315518941	POG0026
340545280	POG0026
AB609718-ORF060	POG0026
158079357	POG0026
66732781	POG0026
313575356	POG0026
311875216	POG0026
311875337	POG0026
125999975	POG0026
308071862	POG0026
255927583	POG0026
255928280	POG0026
255928521	POG0026
282721440	POG0026
282721543	POG0026
339754210	POG0026
339755236	POG0026
339755530	POG0026
339755631	POG0026
339781409	POG0026
339783093	POG0026
339783338	POG0026
339784748	POG0026
339751842	POG0026
339752734	POG0026
339752835	POG0026
339753909	POG0026
347449985	POG0026
347450083	POG0026
354995736	POG0026
354995838	POG0026
354997737	POG0026
354997842	POG0026
354997940	POG0026
354998765	POG0026
38638464	POG0026
109391908	POG0026
206600352	POG0026
290466795	POG0026
310660156	POG0026
GU071100-ORF3	POG0026
GU071104-ORF2	POG0026
GU071107-ORF6	POG0026
269975277	POG0026
269975269	POG0026
282533171	POG0026
282534222	POG0026
282547321	POG0026
282547373	POG0026
282535272	POG0026
282721324	POG0026
284794813	POG0026
291165127	POG0026
294998863	POG0026
339892357	POG0026
326804439	POG0026
302858559	POG0026
333495792	POG0026
342239823	POG0026
343197938	POG0026
282598651	POG0026
323145815	POG0026
323146001	POG0026
323126201	POG0026
312062862	POG0026
356927419	POG0026
312436366	POG0026
119637765	POG0026
194100488	POG0026
317120698	POG0026
317120741	POG0026
342674780	POG0026
HQ641341-ORF2	POG0026
323512194	POG0026
323512343	POG0026
323512647	POG0026
323512875	POG0026
323513103	POG0026
323513330	POG0026
323513557	POG0026
323513790	POG0026
323514018	POG0026
325171024	POG0026
316995410	POG0026
339507755	POG0026
219681348	POG0026
327198477	POG0026
339507864	POG0026
339507929	POG0026
339508022	POG0026
339754546	POG0026
342239910	POG0026
339754610	POG0026
339755724	POG0026
354998039	POG0026
109392407	POG0026
194100568	POG0026
339754716	POG0026
354996034	POG0026
354997238	POG0026
354997533	POG0026
354998866	POG0026
109521899	POG0026
194303251	POG0026
222435728	POG0026
339755135	POG0026
339781882	POG0026
339755430	POG0026
340396767	POG0026
342221128	POG0026
339781485	POG0026
339781579	POG0026
343794828	POG0026
343411861	POG0026
339782767	POG0026
339782973	POG0026
354996891	POG0026
339783528	POG0026
339783625	POG0026
339784055	POG0026
339784639	POG0026
339784833	POG0026
339751952	POG0026
339752034	POG0026
339752356	POG0026
339752943	POG0026
339753362	POG0026
339753454	POG0026
339753544	POG0026
339753627	POG0026
339753728	POG0026
342240180	POG0026
342221227	POG0026
342221321	POG0026
345102608	POG0026
345286519	POG0026
354995938	POG0026
354997342	POG0026
29566249	POG0026
109521836	POG0026
344055518	POG0026
347450289	POG0026
192823947	POG0026
347450494	POG0026
354996792	POG0026
354996995	POG0026
354997418	POG0026
354997637	POG0026
354998560	POG0026
354998653	POG0026
354998954	POG0026
354464510	POG0026
9633592	POG0026
9634019	POG0026
9634020	POG0026
9625474	POG0026
9627454	POG0026
9630428	POG0026
40807290	POG0026
9964623	POG0026
12657895	POG0026
17570811	POG0026
17570813	POG0026
18640489	POG0026
21234370	POG0026
23752370	POG0026
27476023	POG0026
28876473	POG0026
29028629	POG0026
29366786	POG0026
29366719	POG0026
29566063	POG0026
30387474	POG0026
31415758	POG0026
31711656	POG0026
32128451	POG0026
33300830	POG0026
158345045	POG0026
167600464	POG0026
195546662	POG0026
195546724	POG0026
225626345	POG0026
34610177	POG0026
38638673	POG0026
38707863	POG0026
41057712	POG0026
41179402	POG0026
45569535	POG0026
45580786	POG0026
46401858	POG0026
48696650	POG0026
48696474	POG0026
48697101	POG0026
48697456-2	POG0026
48697222	POG0026
48696692	POG0026
56693107	POG0026
NC_006882-ORF2	POG0026
62327214	POG0026
62327350	POG0026
66391259	POG0026
66392089	POG0026
66395454	POG0026
66395591	POG0026
66395659	POG0026
68299732	POG0026
77118186	POG0026
83571734	POG0026
84662633	POG0026
84662708	POG0026
147917349	POG0026
149408172	POG0026
149408291	POG0026
108861996	POG0026
109392497	POG0026
115304357	POG0026
118197653	POG0026
343960414	POG0026
119952216	POG0026
148724470	POG0026
148727216	POG0026
149882966	POG0026
156603970	POG0026
157168417	POG0026
157265305	POG0026
157265423	POG0026
157325093	POG0026
157311150	POG0026
157786436	POG0026
157786519	POG0026
158345163	POG0026
161617952	POG0026
162135103	POG0026
167583608	POG0026
167600407	POG0026
182682934	POG0026
189427219	POG0026
189427035	POG0026
192824042	POG0026
192824130	POG0026
192823857	POG0026
192824219	POG0026
194100278	POG0026
194173081	POG0026
194100330	POG0026
194100439	POG0026
194100384	POG0026
194473823	POG0026
197935871	POG0026
203463403	POG0026
209363571	POG0026
209972970	POG0026
212671402	POG0026
212499741	POG0026
215401125	POG0026
225220079	POG0026
226377780	POG0026
229604938	POG0026
237651508	POG0026
237651592	POG0026
238695633	POG0026
238801836	POG0026
273810426	POG0026
281306676	POG0026
281416455	POG0026
281416299	POG0026
282554654	POG0026
281416182	POG0026
282599434	POG0026
282598885	POG0026
298103520	POG0026
304360711	POG0026
325171249	POG0026
325171294	POG0026
326424982	POG0026
326425081	POG0026
326536127	POG0026
327197775	POG0026
326536930	POG0026
326633006	POG0026
NC_015271-ORF1	POG0026
327198220	POG0026
327198385	POG0026
331028082	POG0026
338827165	POG0026
338826830	POG0026
338826892	POG0026
345461872	POG0026
345461170	POG0026
315518943	POG0027
312436368	POG0027
119637768	POG0027
194100490	POG0027
323512198	POG0027
339507931	POG0027
9634024	POG0027
9627457-2	POG0027
9627458	POG0027
17570816	POG0027
29366721	POG0027
30387476	POG0027
82793117	POG0027
77118190	POG0027
189427222	POG0027
194100280	POG0027
194100332	POG0027
194100441	POG0027
194100386	POG0027
194473826	POG0027
212671405	POG0027
NC_013647-ORF2	POG0027
281416186	POG0027
325171299	POG0027
326424984	POG0027
326536126	POG0027
326536932	POG0027
326633063	POG0027
338826832	POG0027
315518944	POG0028
340545285	POG0028
291290467	POG0028
343177579	POG0028
116326461	POG0028
228861176	POG0028
228861556	POG0028
294337982	POG0028
294338177	POG0028
311875225	POG0028
311875346	POG0028
125999984	POG0028
308071868	POG0028
343178516	POG0028
356649901	POG0028
310660263	POG0028
310005686	POG0028
310005711	POG0028
310005798	POG0028
310005850	POG0028
269975301	POG0028
312262734	POG0028
294998857	POG0028
339892364	POG0028
326804447	POG0028
299780606	POG0028
9632723	POG0028
323145824	POG0028
323146010	POG0028
312062865	POG0028
312436370	POG0028
119637770	POG0028
194100492	POG0028
323512200	POG0028
323512350	POG0028
323512765-2	POG0028
323512993-2	POG0028
323513218-2	POG0028
323513445-2	POG0028
323513676-2	POG0028
323513907-2	POG0028
323514135-2	POG0028
325171143-2	POG0028
339507763	POG0028
219681356	POG0028
327198485	POG0028
339507867	POG0028
339507933	POG0028
345450676	POG0028
339791440	POG0028
347449892	POG0028
9634026	POG0028
9627460	POG0028
17570818	POG0028
18640491	POG0028
21234381	POG0028
27476027	POG0028
29366722	POG0028
30387478	POG0028
31711663	POG0028
32128449	POG0028
32453731	POG0028
33300833	POG0028
158345048	POG0028
167600467	POG0028
195546665	POG0028
195546727	POG0028
225626348	POG0028
33620629	POG0028
157311546	POG0028
238695127	POG0028
34419236	POG0028
37651699	POG0028
66392019	POG0028
38640254	POG0028
38707869	POG0028
46401866	POG0028
58532997	POG0028
61806419	POG0028
66391500	POG0028
68299734	POG0028
77118191	POG0028
83571745	POG0028
84662631	POG0028
149408177	POG0028
108862005	POG0028
109290194	POG0028
148724472	POG0028
148727214	POG0028
158345166	POG0028
161622641	POG0028
161617955	POG0028
167583588	POG0028
167600414	POG0028
182682942	POG0028
189427224	POG0028
189426956	POG0028
194100281	POG0028
194172948	POG0028
194100334	POG0028
194100443	POG0028
194100388	POG0028
194473828	POG0028
197935873	POG0028
209972979	POG0028
212671407	POG0028
229604946	POG0028
238695393	POG0028
238695628	POG0028
238801845	POG0028
281306679	POG0028
281416302	POG0028
282554665	POG0028
281416187	POG0028
294661468	POG0028
304373603	POG0028
308814608	POG0028
310722239	POG0028
310722576	POG0028
311992734	POG0028
311992979	POG0028
311993245	POG0028
311993512	POG0028
314121823	POG0028
325171258	POG0028
325171301	POG0028
326424986	POG0028
326536130	POG0028
326536384	POG0028
326536458	POG0028
326536933	POG0028
326633014	POG0028
326633065	POG0028
327198227	POG0028
326784200	POG0028
330858761	POG0028
332672359	POG0028
333798243	POG0028
338827167	POG0028
338826834	POG0028
345461152	POG0028
315518947	POG0029
312436373	POG0029
119637773	POG0029
194100495	POG0029
339507937	POG0029
9634031	POG0029
9627465	POG0029
17570822	POG0029
30387483	POG0029
77118195	POG0029
83571753	POG0029
189427229	POG0029
194100285	POG0029
194100339	POG0029
194100447	POG0029
194100393	POG0029
212671410	POG0029
281416305	POG0029
326536131	POG0029
326536936	POG0029
326633069	POG0029
338826837	POG0029
315518948	POG0030
311875235	POG0030
311875356	POG0030
125999995	POG0030
308071876	POG0030
310005679	POG0030
310005702	POG0030
310005791	POG0030
310005857	POG0030
312062873	POG0030
312436374	POG0030
119637774	POG0030
194100496	POG0030
317120678	POG0030
317120721	POG0030
342674760	POG0030
323512062	POG0030
339507938	POG0030
343794803	POG0030
9634032	POG0030
9627467	POG0030
17570823	POG0030
18640510	POG0030
29366727	POG0030
30387383	POG0030
30387485	POG0030
31711672	POG0030
33300841	POG0030
158345057	POG0030
167600476	POG0030
195546675	POG0030
195546737	POG0030
225626357	POG0030
41179382	POG0030
45569514	POG0030
45580765	POG0030
48696640	POG0030
48697195	POG0030
48696684	POG0030
61806424	POG0030
68299738	POG0030
77118196	POG0030
83571754	POG0030
89152428	POG0030
NC_007902-ORF11	POG0030
108862014	POG0030
148724480	POG0030
158345175	POG0030
189427230	POG0030
194100286	POG0030
194100340	POG0030
194100448	POG0030
194100395	POG0030
194473831	POG0030
197935883	POG0030
212671411	POG0030
229604951	POG0030
281306687	POG0030
281416306	POG0030
294661422	POG0030
281416195	POG0030
325171309	POG0030
326424990	POG0030
326536132	POG0030
326536937	POG0030
326633070	POG0030
338827180	POG0030
338826838	POG0030
315518949	POG0031
311875236	POG0031
311875357	POG0031
125999996	POG0031
310005678	POG0031
310005700	POG0031
310005790	POG0031
310005858	POG0031
312436375	POG0031
323512209	POG0031
339507939	POG0031
9634033	POG0031
9627468	POG0031
17570824	POG0031
29366728	POG0031
30387486	POG0031
31711673	POG0031
61806425	POG0031
82793119	POG0031
77118197	POG0031
83571755	POG0031
108862015	POG0031
119637775	POG0031
194100497	POG0031
148724481	POG0031
189427231	POG0031
194100287	POG0031
194100341	POG0031
194100449	POG0031
194100396	POG0031
194473832	POG0031
197935884	POG0031
212671412	POG0031
281416307	POG0031
281416196	POG0031
325171310	POG0031
326424991	POG0031
326536133	POG0031
326536938	POG0031
326633071	POG0031
338826839	POG0031
315518950	POG0032
311875237	POG0032
311875358	POG0032
125999997	POG0032
308071878	POG0032
327492214	POG0032
338163442	POG0032
208429869	POG0032
